longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.73,38.46,14,3183,1026,1674.5,917.5,1.89,142700,<1H OCEAN
-122.73,38.47,16,1834,391,994,390,3.73,156500,<1H OCEAN
-122.73,39.04,23,1618,395,425,244,1.98,111500,INLAND
-122.73,41.76,19,2200,414,950,367,2.54,94200,INLAND
-122.72,38.31,26,1644,294,801,291,4.39,248000,<1H OCEAN
-122.72,38.35,16,3049,609,1675,618,2.41,162500,<1H OCEAN
-122.72,38.43,31,2020,476,1408,437,2.57,131100,<1H OCEAN
-122.72,38.45,41,1743,373,780,357,3.15,175500,<1H OCEAN
-122.72,38.46,35,1445,309,795,308,2.91,157000,<1H OCEAN
-122.72,38.47,29,1706,415,990,394,1.99,164800,<1H OCEAN
-122.72,38.48,23,2296,356,902,334,6.03,289100,<1H OCEAN
-122.72,38.58,4,7042,1100,2936,1043,5.06,240800,<1H OCEAN
-122.72,38.88,29,2781,18,890,310,1.99,96600,INLAND
-122.72,40.17,16,396,78,188,72,1.39,87500,INLAND
-122.71,37.9,23,1250,257,437,188,3.12,242600,NEAR OCEAN
-122.71,38.33,13,4011,936,2064,914,3.7,157600,<1H OCEAN
-122.71,38.34,22.5,1996.5,461.5,1096,432.5,2.89,141800,<1H OCEAN
-122.71,38.35,11,2242,699,1203,642,2.35,104200,<1H OCEAN
-122.71,38.37,16,2355,345,1014,348,5.6,253000,<1H OCEAN
-122.71,38.4,17,1690,464,833,445,1.44,140600,<1H OCEAN
-122.71,38.42,23,1569,414,1031,368,1.63,129200,<1H OCEAN
-122.71,38.43,45,1564,425.5,904.5,422.5,1.86,126950,<1H OCEAN
-122.71,38.44,39.5,977,267,468.5,236,1.53,304150,<1H OCEAN
-122.71,38.45,46.33,2705.33,557,1151.67,539.67,2.87,198766.666666667,<1H OCEAN
-122.71,38.46,35.5,2235.75,494.25,1048.75,473.75,3.05,177300,<1H OCEAN
-122.71,38.5,15,5645,830,2324,769,6.61,330900,<1H OCEAN
-122.71,38.91,20,41,18,94,10,1.38,55000,INLAND
-122.7,38.03,42,1410,308,624,292,4.14,309100,NEAR OCEAN
-122.7,38.23,47,2090,387,1053,377,3.57,310300,<1H OCEAN
-122.7,38.31,14,3155,580,1208,501,4.2,258100,<1H OCEAN
-122.7,38.33,22.67,1571.67,306,867.33,298.33,3.34,158466.666666667,<1H OCEAN
-122.7,38.34,19,2987,676,1782,688,2.83,154500,<1H OCEAN
-122.7,38.35,14.67,1732,278,684.67,309.67,3.47,157266.666666667,<1H OCEAN
-122.7,38.36,11,5817,878,2538,876,4.22,227100,<1H OCEAN
-122.7,38.39,16,4922,1211,2557,1088,2.09,168100,<1H OCEAN
-122.7,38.43,28,1585,412,1362,424,1.67,114100,<1H OCEAN
-122.7,38.44,40.67,965.33,242.33,590,223.33,2.92,167033.333333333,<1H OCEAN
-122.7,38.45,37.33,1643.33,348.67,601.67,329.67,3.09,221466.666666667,<1H OCEAN
-122.7,38.46,29,2891,459,1012,441,5.04,240200,<1H OCEAN
-122.7,38.66,43,1384,284,582,224,3.91,210000,<1H OCEAN
-122.7,38.97,17,2554,540,723,319,3.24,114200,INLAND
-122.7,38.99,18,1177,224,181,105,2.36,134700,INLAND
-122.7,39,18,793,148,186,59,2.31,162500,INLAND
-122.7,39.14,13,532,111,214,62,3.39,108300,INLAND
-122.69,37.91,43,1730,326,629,279,4.32,238700,NEAR OCEAN
-122.69,38.27,32,2344,434,1066,384,4.03,285000,<1H OCEAN
-122.69,38.3,30,3919,743,1693,693,3.38,292100,<1H OCEAN
-122.69,38.32,15.5,3138.5,556,1669,542,5.15,178000,<1H OCEAN
-122.69,38.34,16.5,2874,584,1538.5,566.25,3.78,156150,<1H OCEAN
-122.69,38.35,14,1619.5,220.5,803,229,5.84,223550,<1H OCEAN
-122.69,38.36,6,5496,1374,2502,1189,2.48,177500,<1H OCEAN
-122.69,38.37,8,6322,1001,2969,1043,4.82,214000,<1H OCEAN
-122.69,38.44,35.33,1537.67,279,649,263.67,3.38,174233.333333333,<1H OCEAN
-122.69,38.45,36,1943,337,711,318,3.92,183000,<1H OCEAN
-122.69,38.46,32,2970,504,1117,512,5,275900,<1H OCEAN
-122.69,38.51,18,3364,501,1442,506,6.69,313000,<1H OCEAN
-122.69,38.94,9,1245,234,517,187,3.13,93400,INLAND
-122.69,39.02,27,2199,527,744,316,2.11,72400,INLAND
-122.69,39.04,9,254,50,66,29,2.76,112500,INLAND
-122.68,38.01,41,1865,392,825,369,4.2,255400,NEAR OCEAN
-122.68,38.25,29,1315,240,650,228,3.83,306000,<1H OCEAN
-122.68,38.36,8,7520,1336,3833,1287,4.33,184100,<1H OCEAN
-122.68,38.4,32,2826,627,1767,628,3.1,141400,<1H OCEAN
-122.68,38.43,23.5,1605.5,296,655.5,291,4.83,263150,<1H OCEAN
-122.68,38.44,32.5,2053.5,423.5,997,415,3.18,165450,<1H OCEAN
-122.68,38.45,36,1686,303,744,304,4.01,163100,<1H OCEAN
-122.68,38.46,17,3329.33,548,1296,507.67,4.8,241833.333333333,<1H OCEAN
-122.68,38.48,15,1575,262,716,259,5.34,244600,<1H OCEAN
-122.68,38.76,29,994,226,302,117,2.31,67900,INLAND
-122.68,38.98,27,2300,508,526,254,2.18,109700,INLAND
-122.68,41.15,32,817,206,224,89,3.63,90400,INLAND
-122.67,38.24,29,2644,464,1372,450,5.05,261800,<1H OCEAN
-122.67,38.25,32,1333,235,660,206,4.07,288500,<1H OCEAN
-122.67,38.31,28,1915,419,930,342,3.79,292700,<1H OCEAN
-122.67,38.33,4,8072,1606,4323,1475,3.95,220300,<1H OCEAN
-122.67,38.43,17,1905.5,352,822.5,350.5,3.92,199550,<1H OCEAN
-122.67,38.44,30.5,3161,594.5,1475.5,588.5,3.8,184300,<1H OCEAN
-122.67,38.45,24,2622,525,1027,510,2.92,242600,<1H OCEAN
-122.67,38.47,17.5,2650,609.5,1348.5,582,2.76,192300,<1H OCEAN
-122.66,37.93,42,1505,324,553,277,4.18,350000,NEAR OCEAN
-122.66,38.2,39,2889,517,1351,489,4.31,251300,<1H OCEAN
-122.66,38.27,16,1523,308,477,315,2.17,75000,<1H OCEAN
-122.66,38.42,14,5315,1037,2228,950,4.02,208400,<1H OCEAN
-122.66,38.44,17,5815,898,2614,887,4.37,215900,<1H OCEAN
-122.66,38.45,26,2081,339,906,323,4.44,293500,<1H OCEAN
-122.66,38.46,14,2364,631,1300,625,2.6,221100,<1H OCEAN
-122.66,38.47,21.5,2526,457,1202,423,4.26,181550,<1H OCEAN
-122.66,38.81,22,852,176,461,142,3.44,83300,INLAND
-122.66,39.02,16,3715,810,943,510,1.74,109400,INLAND
-122.66,39.03,27,1446,329,594,255,1.17,53300,INLAND
-122.66,40.52,13,3013,486,1361,515,4.54,171200,INLAND
-122.65,38.01,40,1428,280,708,255,5.08,305400,NEAR OCEAN
-122.65,38.11,21,3891,616,1968,632,5.55,279200,<1H OCEAN
-122.65,38.23,52,1829,370,811,344,3.31,200700,<1H OCEAN
-122.65,38.24,36.5,2610.5,444.5,1176.5,426,4.61,235600,<1H OCEAN
-122.65,38.25,23,4030,444.5,1852,778,3.4,193300,<1H OCEAN
-122.65,38.27,9,4764,816,2077,755,5.14,234500,<1H OCEAN
-122.65,38.37,15,1848,280,786,282,5.72,344100,<1H OCEAN
-122.65,38.4,21,1059,150,400,154,6.86,343100,<1H OCEAN
-122.65,38.46,14,2096,420,926,397,4.06,187800,<1H OCEAN
-122.65,38.47,24,2268,330,847,296,3.86,214400,<1H OCEAN
-122.65,38.48,17,1090,164,473,163,5.51,231800,<1H OCEAN
-122.65,38.92,30,70,38,20,13,4.13,112500,INLAND
-122.65,38.96,27,2143,580,898,367,1.68,63200,INLAND
-122.65,38.97,32,1856,472,703,292,1.19,60000,INLAND
-122.65,38.99,16,4279,951,1596,666,1.86,75900,INLAND
-122.65,41.72,15,3643,801,1784,743,1.85,57500,INLAND
-122.64,38.01,36,1267.5,245,614.5,239,4.66,279350,NEAR OCEAN
-122.64,38.23,51,1843.67,393.67,883.33,368.67,3.48,237333.333333333,<1H OCEAN
-122.64,38.24,46,1797.5,401.5,837,373.5,3.16,197800,<1H OCEAN
-122.64,38.25,31,2554,515,1507,533,3.8,162600,<1H OCEAN
-122.64,38.48,19,3244,449,1174,454,5.84,255700,<1H OCEAN
-122.64,38.71,20,531,126,231,96,2.63,89600,INLAND
-122.64,38.87,16,1177,240,519,199,1.57,73500,INLAND
-122.64,38.95,28,1503,370,522,268,1.2,68900,INLAND
-122.64,38.96,29,883,187,326,136,1.73,58200,INLAND
-122.64,41.63,19,2722,479,1108,430,3.11,100000,INLAND
-122.64,41.73,43,2422,486,1076.5,458,2.05,67200,INLAND
-122.64,41.74,33,2644,459,1113,483,3.31,81300,INLAND
-122.64,41.95,18,1867,424,802,314,1.82,53500,INLAND
-122.63,38.21,22,2933,461,1283,449,6.2,291100,<1H OCEAN
-122.63,38.22,25.5,1765,251,785.5,258.5,4.8,249600,<1H OCEAN
-122.63,38.23,41,2115,426,975.5,426.5,3.54,208950,<1H OCEAN
-122.63,38.24,45,1615,338,823,327,2.52,145500,<1H OCEAN
-122.63,38.25,20,3460,602,1707,568,3.71,181900,<1H OCEAN
-122.63,38.26,7,7808,1390,3551,1392,4.61,202300,<1H OCEAN
-122.63,38.34,15,2153,345,979,335,5.2,325400,<1H OCEAN
-122.63,38.5,19,2107,332,874,341,5.78,265600,<1H OCEAN
-122.63,38.94,21.5,2252.5,556.5,1012,469,1.44,65400,INLAND
-122.63,38.95,11,686,127,246,86,1.71,77300,INLAND
-122.63,38.96,18.5,2107.5,518,852.5,384.5,2.03,62100,INLAND
-122.62,37.97,52,370,62,150,56,7.7,316700,NEAR OCEAN
-122.62,38.15,14,2259,341,1127,346,6.41,334900,<1H OCEAN
-122.62,38.24,26,1528,266.5,825.5,251.5,5.12,179150,<1H OCEAN
-122.62,38.25,25.67,1909.67,339.67,896.67,331.67,3.87,185266.666666667,<1H OCEAN
-122.62,38.4,10,9772,1308,3741,1242,6.53,324700,<1H OCEAN
-122.62,38.54,24,2409,464,1006,403,4.52,265200,<1H OCEAN
-122.62,38.73,21,1425,323,727,287,2.15,85300,INLAND
-122.62,38.92,13,520,115,249,109,1.84,84700,INLAND
-122.62,38.94,13.5,1127.5,264.5,426.5,186,1.93,56250,INLAND
-122.62,38.95,19,2230,538,832,359,1.69,58800,INLAND
-122.62,38.96,16,1914,446,828,332,2.06,69000,INLAND
-122.61,37.99,40,7737,1488,3108,1349,4.44,289600,NEAR OCEAN
-122.61,38.09,18,6205,821,2311,756,6.91,368700,<1H OCEAN
-122.61,38.23,18,2042,420,914,400,2.99,193800,<1H OCEAN
-122.61,38.24,20,2550.33,400.67,1170.33,387,4.42,188166.666666667,<1H OCEAN
-122.61,38.25,18,2915,418,1340,421,5.25,204900,<1H OCEAN
-122.61,38.26,17,2864,487,1482,547,4.68,215200,<1H OCEAN
-122.61,38.42,13,7731,1360,2543,1249,4.7,259800,<1H OCEAN
-122.61,38.93,14,231,36,108,31,4.39,71300,INLAND
-122.61,41.74,15,4206,922,1863,869,2.06,55700,INLAND
-122.6,38,21,2198,462,1100,449,4.11,246600,<1H OCEAN
-122.6,38.11,21,5197,811,2233.5,794.5,4.6,251550,<1H OCEAN
-122.6,38.24,16,2015.5,312.5,994,307.5,4.79,201450,<1H OCEAN
-122.6,38.48,17,1528,264,606,251,6.6,341500,<1H OCEAN
-122.6,38.9,23,292,56,92,41,2.96,91700,INLAND
-122.6,38.93,16,1657,390,572,301,1.48,62000,INLAND
-122.59,37.97,46,4036,856,1872,833,4.56,275200,NEAR OCEAN
-122.59,37.99,36,4869,871,1899,827,4.17,302000,NEAR BAY
-122.59,38.12,25,7784,1145,3445,1166,6.01,287900,<1H OCEAN
-122.59,38.13,20,1589,231,601,224,5.38,290900,<1H OCEAN
-122.59,38.43,20,2791,546,785,512,3.46,216700,<1H OCEAN
-122.59,38.44,14,1665,390,505,348,3.18,201200,<1H OCEAN
-122.59,38.56,43,2088,379,721,293,4.65,245000,<1H OCEAN
-122.59,38.58,18,3753,752,1454,668,3.76,185700,<1H OCEAN
-122.59,38.78,15,764,145,366,143,3.38,103100,INLAND
-122.59,38.92,15,1410,329,599,273,2.2,75000,INLAND
-122.58,37.98,52,2427.5,432.5,1010,418,4.83,304250,NEAR BAY
-122.58,38.08,27,10839,1637,4406,1623,5.62,285600,NEAR BAY
-122.58,38.1,22,11872,2300,5600,2200,4.65,276300,NEAR BAY
-122.58,38.12,13,5027,871,1912,770,4.93,309500,NEAR BAY
-122.58,38.38,27,3800,728,1587,605,4.72,306600,<1H OCEAN
-122.58,38.43,10,3597,661,1132,639,3.94,269200,<1H OCEAN
-122.58,38.46,15,2936,517,1182,501,3.4,246900,<1H OCEAN
-122.58,38.58,32,2723,637,1549,556,2.39,183100,INLAND
-122.58,38.59,33,1239,262,539,246,3.52,195800,INLAND
-122.57,37.98,49,2860,552,1178,522,4.63,355000,NEAR BAY
-122.57,37.99,41.5,3995.5,710.5,1696,713.5,4.57,328500,NEAR BAY
-122.57,38.02,33,9531,1487,3798,1409,5.65,314000,NEAR BAY
-122.57,38.11,28,3192,741,1644.5,702.5,3.33,221950,NEAR BAY
-122.57,38.27,7,6508,1028,2902,1010,5.37,250500,<1H OCEAN
-122.57,38.58,18,2083,506,926,487,1.99,225000,INLAND
-122.57,39.9,15,3873,810,1697,627,2.46,55600,INLAND
-122.57,40.61,27,1540,315,883,321,2.8,93400,INLAND
-122.56,37.98,36,2649,542,1111,557,4.81,345700,NEAR BAY
-122.56,38.01,21,2144,400,840,398,4.6,239500,NEAR BAY
-122.56,38.03,34,1887,290,815,283,6.52,324800,NEAR BAY
-122.56,38.06,19,15622,2721,6109,2615,5.1,295300,NEAR BAY
-122.56,38.09,17,9614,2123,4684,2060,4.17,209800,NEAR BAY
-122.56,40.75,20,1182,250,512,210,1.79,74500,INLAND
-122.56,41.53,29,1729,355,848,328,2.2,60900,INLAND
-122.56,41.69,21,2010,360,947,306,2.41,70100,INLAND
-122.55,37.59,31,1331,245,598,225,4.18,345500,NEAR OCEAN
-122.55,37.79,32,2131,625,1229,572,2.92,322200,NEAR OCEAN
-122.55,37.98,31,3807,828,1581,795,3.29,337500,NEAR BAY
-122.55,37.99,34,3306,555,1398,585,4.9,319900,NEAR BAY
-122.55,38,18,3119,803,1395,722,3.93,301100,NEAR BAY
-122.55,38.01,27,3966,577,1657,611,6.33,342200,NEAR BAY
-122.55,38.02,27,4985,711,1928,742,6.5,361500,NEAR BAY
-122.55,38.03,29,7174,1169,3063,1172,6.09,293200,NEAR BAY
-122.55,38.07,21.5,2443.5,472,1224.5,457,4.89,347900,NEAR BAY
-122.55,38.1,26,5188,892,2341,906,5,255600,NEAR BAY
-122.55,38.42,24,2220,411,894,365,4.29,211700,<1H OCEAN
-122.55,38.81,7,3639,637,1027,421,3.88,132100,INLAND
-122.54,37.62,35,1481,277,747,254,4.43,262100,NEAR OCEAN
-122.54,37.7,36,3988,732,1793,708,4.25,292500,NEAR OCEAN
-122.54,37.72,17,2975,968,1453,828,3.53,318900,NEAR OCEAN
-122.54,37.74,42,2006,415,1230,435,4.18,271100,NEAR OCEAN
-122.54,37.76,45,1592,325,920,322,3.96,272200,NEAR OCEAN
-122.54,37.97,39,4193,762,1833,737,5.63,352100,NEAR BAY
-122.54,37.98,52,1758,316,607,264,5.51,371900,NEAR BAY
-122.54,38,28,3416,826,1694,800,3.18,277000,NEAR BAY
-122.54,38.36,40,2725,531,1167,458,3.8,202800,<1H OCEAN
-122.53,37.5,19,4768,807,2199,805,6.19,331100,NEAR OCEAN
-122.53,37.63,27,2589,658,1386,608,2.91,228200,NEAR OCEAN
-122.53,37.65,20,4582,1124,2325,1040,4.06,275000,NEAR OCEAN
-122.53,37.66,25,7778,1493,4674,1451,5.47,272400,NEAR OCEAN
-122.53,37.88,30.5,3804.5,675.5,1488.5,641.5,5.67,360850,NEAR BAY
-122.53,37.9,44,2846,551,1232,537,3.88,327200,NEAR BAY
-122.53,37.93,39.5,1946.5,357,767.5,342,5.37,351750,NEAR BAY
-122.53,37.94,18,878,255,384,247,4.73,200000,NEAR BAY
-122.53,37.95,22,7446,1979,2980,1888,3.58,271300,NEAR BAY
-122.53,37.97,46.25,1675,461.25,845,443.75,2.65,256775,NEAR BAY
-122.53,38.01,21.5,2308,411.5,895,386.5,4.46,189200,NEAR BAY
-122.53,38.32,22,3577,502,1371,501,5.8,332300,<1H OCEAN
-122.53,39.09,11,1264,271,370,177,1.3,69700,INLAND
-122.53,39.5,25,1231,240,658,211,2.49,71900,INLAND
-122.53,41.81,21,2400,485,1109,443,1.76,55400,INLAND
-122.52,37.88,52,176,50,88,46,3.81,275000,NEAR BAY
-122.52,37.9,16,1704,402,689,348,4.42,267100,NEAR BAY
-122.52,37.93,34,2782,502,1219,507,5.08,333900,NEAR BAY
-122.52,37.96,35,2012,346,818,352,5.28,331000,NEAR BAY
-122.52,37.97,33,563,194,265,169,2.75,231300,NEAR BAY
-122.52,37.98,31,6555,1571,2962,1464,2.89,324200,NEAR BAY
-122.52,38.27,18,2405,390,872,367,5.22,248300,<1H OCEAN
-122.52,38.53,35,1227,236,548,207,4.88,336700,INLAND
-122.52,38.67,35,1705,321,708,253,3.45,300000,INLAND
-122.52,38.7,26,102,17,43,13,0.54,87500,INLAND
-122.52,38.99,16,975,219,337,155,1.66,77800,INLAND
-122.51,37.53,17,1574,262,672,241,7.29,355800,NEAR OCEAN
-122.51,37.76,42,2397.33,601.67,1423.33,564.33,3.06,267966.666666667,NEAR OCEAN
-122.51,37.78,46,2530,496.5,1128.5,457,4.38,346650,NEAR BAY
-122.51,37.87,21,3904,980,1949,919,2.86,258400,NEAR BAY
-122.51,37.91,2,647,136,203,118,6.64,310000,NEAR BAY
-122.51,37.92,32,2622,541,1022,464,3.76,375000,NEAR BAY
-122.51,37.96,39,3302,684,1574,653,3.69,263800,NEAR BAY
-122.51,37.97,37,4296,1089,2100,1025,3.25,329400,NEAR BAY
-122.51,38,17,2449,536,1157,543,3.95,274200,NEAR BAY
-122.51,38.06,24,9493,1935,5162,1880,3.07,118800,NEAR BAY
-122.51,38.17,8,5875,1115,2808,1029,3.64,246300,NEAR BAY
-122.51,38.76,9,2589,482,1050,374,4.04,132600,INLAND
-122.51,39.3,19,1629,386,551,214,1.75,68800,INLAND
-122.5,37.51,11,749,137,355,124,8.24,371800,NEAR OCEAN
-122.5,37.59,36,1521,253,736,241,4.35,237500,NEAR OCEAN
-122.5,37.6,35,2197,369,971,326,4.25,241700,NEAR OCEAN
-122.5,37.74,43.29,2217.57,469.71,1245.71,438.71,3.9,280057.142857143,NEAR OCEAN
-122.5,37.75,44.5,1920.17,406.25,1077.33,376.17,3.85,279233.333333333,NEAR OCEAN
-122.5,37.76,47.14,1845.29,389.29,1076,388.57,3.82,293000,NEAR OCEAN
-122.5,37.77,52,2310,469.5,1166.5,436.5,4.19,335950,NEAR BAY
-122.5,37.78,48,2284,517,1233.5,503,3.65,340650,NEAR BAY
-122.5,37.87,17,4333,947,1650,919,6.31,346100,NEAR BAY
-122.5,37.92,31,2454.5,387,993.5,379.5,5.88,325050,NEAR BAY
-122.5,37.96,16,100,20,45,25,6.14,212500,NEAR BAY
-122.5,37.97,25,6526,1902,5917,1812,2.73,187500,NEAR BAY
-122.5,38.35,25,1566,352,784,362,3.08,165100,<1H OCEAN
-122.5,38.4,36,1860,364,777,339,4.13,295700,<1H OCEAN
-122.5,38.82,12,2394,443,877,341,2.56,109200,INLAND
-122.49,37.54,15,3456,545,1527,535,6.33,368000,NEAR OCEAN
-122.49,37.59,35,2683,475,1498,484,5.13,262500,NEAR OCEAN
-122.49,37.6,33,3507,669,1697,660,4.08,270600,NEAR OCEAN
-122.49,37.63,32,1687,364.67,885,359,3.97,250866.666666667,NEAR OCEAN
-122.49,37.67,32,4535,789,2693,769,4.98,263350,NEAR OCEAN
-122.49,37.68,34.5,3061.5,568.5,2046.5,551.5,5.2,254400,NEAR OCEAN
-122.49,37.69,35.33,2188,385.67,1173.33,376,4.73,275133.333333333,NEAR OCEAN
-122.49,37.7,36,1946,340,828,313,5.28,287700,NEAR OCEAN
-122.49,37.75,47.17,2219.83,417.83,1072.5,403.33,4.13,315100,NEAR OCEAN
-122.49,37.76,50.57,1813.57,333,835.29,325.29,4.17,335685.714285714,NEAR BAY
-122.49,37.77,52,2342,458,1170,458,3.7,369200,NEAR BAY
-122.49,38.1,43,1226,244,491,205,4.93,307000,NEAR BAY
-122.49,38.22,33,1486,290,781,274,3.56,251800,NEAR BAY
-122.49,38.27,8,5092,988,1657,936,3.56,213200,NEAR BAY
-122.49,38.29,26,1726,289,672,251,3.8,242100,<1H OCEAN
-122.49,38.3,14,2844,602,1613,544,3.36,193600,<1H OCEAN
-122.49,38.31,27,3078,597,1411,586,3.25,195500,<1H OCEAN
-122.49,38.32,23.5,2469.5,502,1187.5,458,3.29,185750,<1H OCEAN
-122.49,41.43,19,3689,644,1544,566,3.13,76100,INLAND
-122.48,37.51,22,1564,278,761,270,4.76,318500,NEAR OCEAN
-122.48,37.57,34,4648,806,2282,814,4.56,249000,NEAR OCEAN
-122.48,37.59,29,5889,959,2784,923,5.4,273000,NEAR OCEAN
-122.48,37.64,7,120,21,50,27,12.5,281000,NEAR OCEAN
-122.48,37.65,39,3348,666,1817,668,4.26,227400,NEAR OCEAN
-122.48,37.67,20,2967,740,2114.67,709.67,3.82,305966.666666667,NEAR OCEAN
-122.48,37.68,31,3506,653,2296,645,5.56,268700,NEAR OCEAN
-122.48,37.69,39.33,2667,493,1412.33,494.33,4.06,258066.666666667,NEAR OCEAN
-122.48,37.7,33,4329.5,1398,3200,1425.5,3.05,302450,NEAR OCEAN
-122.48,37.72,45.5,1904,488,1007,472.5,3.67,150000,NEAR OCEAN
-122.48,37.74,52,2436.25,470.75,1177.75,445.5,3.94,321050,NEAR OCEAN
-122.48,37.76,50.33,2498.17,536.83,1323.17,516.5,3.97,332333.333333333,NEAR BAY
-122.48,37.77,52,2556,595,1202,568,3.89,348500,NEAR BAY
-122.48,37.78,49.67,2831.33,621,1470,580.5,3.52,349850,NEAR BAY
-122.48,37.93,16,2947,802,1385,743,3.67,318000,NEAR BAY
-122.48,38.3,17,2703,550,1241,515,2.65,171300,<1H OCEAN
-122.48,38.31,24,2386.5,540.5,1195,486.5,2.55,176500,<1H OCEAN
-122.48,38.32,36.5,1903.5,448,910.5,384.5,3.13,170700,<1H OCEAN
-122.48,38.48,29,2278,397,765,322,4.64,348200,INLAND
-122.48,38.5,37,3049,393,1287,439,4.31,276500,INLAND
-122.48,38.51,49,1977,393,741,339,3.13,247600,INLAND
-122.48,38.54,37,1898,359,973,340,4.21,256600,INLAND
-122.48,38.9,10,304,63,161,61,2.2,112500,INLAND
-122.47,37.5,21.5,1623.5,337.5,745,288,4.03,326900,NEAR OCEAN
-122.47,37.51,15,4974,764,2222,774,6.76,364300,NEAR OCEAN
-122.47,37.61,34,4551,837,2208,834,5.44,279300,NEAR OCEAN
-122.47,37.65,27,8103,1655,5023,1605,4.65,236200,NEAR OCEAN
-122.47,37.66,18,4172,806,3226,790,5.75,297900,NEAR OCEAN
-122.47,37.67,20,5689,992,3752,1002,5.58,304300,NEAR OCEAN
-122.47,37.68,31,4077,777,2544,738,4.53,306700,NEAR OCEAN
-122.47,37.69,31.5,1739.5,427.75,1323,412,4.14,264625,NEAR OCEAN
-122.47,37.72,46.2,1424.6,283.4,670.4,265.2,3.85,298940,NEAR OCEAN
-122.47,37.76,46.6,2898.9,655.1,1403.6,618.6,3.57,354500,NEAR BAY
-122.47,37.85,19,1926,593,881,546,2.91,140400,NEAR BAY
-122.47,37.95,16,3769,839,1986,815,3.97,187500,NEAR BAY
-122.47,38.29,14,3732,846,1277,775,2.57,208000,NEAR BAY
-122.47,38.3,15,4885,988,2175,924,3.4,209500,<1H OCEAN
-122.47,38.34,15,2411,446,1144,407,4.35,261000,<1H OCEAN
-122.47,38.5,23,2191,415,959,361,4.2,214500,INLAND
-122.47,38.51,21.5,1707.5,355.5,696.5,343.5,3.52,192200,INLAND
-122.47,38.6,20,1036,202,589,194,5.37,303300,INLAND
-122.46,37.59,21,12902,2118,6160,2082,5.77,325800,NEAR OCEAN
-122.46,37.63,22,6728,1382,3783,1310,5.05,280400,NEAR OCEAN
-122.46,37.64,21.5,3164.5,522,1883.5,531,4.99,302450,NEAR OCEAN
-122.46,37.65,18.5,5713.5,1067.5,3578.5,1032.5,5.03,292450,NEAR OCEAN
-122.46,37.66,25.5,4308.5,867.5,2625.5,817,5.38,272800,NEAR OCEAN
-122.46,37.67,16,3372,1101,2049,1021,4.13,146500,NEAR OCEAN
-122.46,37.68,23,2812,769,1983,681,2.94,229400,NEAR OCEAN
-122.46,37.69,30.5,3142.5,755,2448.5,757,3.76,272200,NEAR OCEAN
-122.46,37.7,38.67,1644.33,409.67,1351,388,3.55,239233.333333333,NEAR OCEAN
-122.46,37.71,46.86,1528.43,328.14,1188,315.57,3.49,229800,NEAR OCEAN
-122.46,38.29,28,2092.5,455,892,421,2.98,222500,NEAR BAY
-122.46,38.53,32,1735,331,785,309,3.66,275800,INLAND
-122.46,40.52,13,2085,322,1077,333,5.21,146500,INLAND
-122.45,37.62,26,3507,512,1712,509,6.72,344600,NEAR OCEAN
-122.45,37.63,28,4946,848,2683,824,5.75,302100,NEAR OCEAN
-122.45,37.64,19,6326,1025,3444,984,6.25,353300,NEAR OCEAN
-122.45,37.66,35.5,4097,717.5,2153,704.5,5.06,272000,NEAR OCEAN
-122.45,37.67,35.5,1077.5,212,618.5,209.5,4.6,242500,NEAR OCEAN
-122.45,37.69,17,2359,501,884,504,3.06,87500,NEAR OCEAN
-122.45,37.7,31,4325,917.5,3094.5,860,4.6,248550,NEAR OCEAN
-122.45,37.71,45.29,2123.43,429.14,1500,403.43,4.18,247657.142857143,NEAR OCEAN
-122.45,37.72,48.83,1590.67,303.83,967.5,294.17,4.05,231350,NEAR BAY
-122.45,37.73,52,1965,367.67,1032.67,361,4.48,288500,NEAR BAY
-122.45,37.74,45.33,4571,766.33,1813.33,763.33,5.22,343800,NEAR BAY
-122.45,37.75,35.67,1887.67,346.33,1140,340,4.69,328333.333333333,NEAR BAY
-122.45,38.01,36,4501,832,2196,800,4.32,252700,NEAR BAY
-122.45,38.27,25,5024,881,1994,838,4.22,262300,NEAR BAY
-122.45,38.28,20,3306,503,1374,460,5.8,297600,NEAR BAY
-122.45,38.3,24,1946,400,718,380,3.55,257900,NEAR BAY
-122.45,38.51,18,1297,337,610,312,1.94,184400,INLAND
-122.45,38.58,34,2517,483,1324,464,3.09,189400,INLAND
-122.45,40.46,16,2734,501,1413,484,2.81,105700,INLAND
-122.45,40.56,17,1712,307,963,329,3.94,148700,INLAND
-122.45,40.61,17,785,155,417,136,2.33,58200,INLAND
-122.45,40.85,20,2701,573,892,358,2.77,107800,INLAND
-122.45,41.28,15,2740,503,1188,445,3.45,128800,INLAND
-122.44,37.52,16,7077,1179,3502,1148,5.99,345100,NEAR OCEAN
-122.44,37.63,35,5113,959,3004,964,4.76,281300,NEAR OCEAN
-122.44,37.65,38,5277,1008,2695,997,3.97,276200,NEAR OCEAN
-122.44,37.66,28.5,3277.5,893,2043.5,840,3.98,259100,NEAR OCEAN
-122.44,37.67,35,1814,365,1025,384,4.43,268400,NEAR OCEAN
-122.44,37.7,6,3523,664,1705,608,4.93,258100,NEAR OCEAN
-122.44,37.71,43,2103.67,426.33,1422.33,417,4.79,254833.333333333,NEAR BAY
-122.44,37.72,50.83,1964,410.33,1265.5,399.67,3.86,260066.666666667,NEAR BAY
